# Settings (Grid Search) : f = 8, angles = None, n = 6x6, pmax = 15, backend = statevector_simulator (Aer), optimizer = COBYLA, (maxiter, tol) = (100, 1e-06), Hamiltonian, shots = 256
p,avg_cost,opt_proba,angles_0,angles_1,angles_2,angles_3,angles_4,angles_5,angles_6,angles_7,angles_8,angles_9,angles_10,angles_11,angles_12,angles_13,angles_14,angles_15,angles_16,angles_17,angles_18,angles_19,angles_20,angles_21,angles_22,angles_23,angles_24,angles_25,angles_26,angles_27,angles_28,angles_29
1.0,-37.91429026418265,0.0309096621107703,0.4484238605373547,0.907533004958287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-38.746698757926985,0.0944060912898979,0.5390739099977627,0.3026352538625444,0.6255859757734852,1.0478703513729801,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-39.5220538828235,0.2505449093736943,0.6621225889341609,0.4965937737014593,0.3113808517187908,0.6085248721949306,0.9696941619776824,1.0681842092189635,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-39.953659843246136,0.3882596016147283,0.6589640911049855,0.6009381485676065,0.4974295204071717,0.254657827629381,0.4824137075838024,0.8797930483116385,1.0496646186096497,1.117729653676923,,,,,,,,,,,,,,,,,,,,,,
5.0,-40.170992004934206,0.4604399905388888,0.6249969275837771,0.5860001726031223,0.5466002112301677,0.4089028762779597,0.1933563102474451,0.3816936959354864,0.7087414521021929,0.9105675650993934,1.0049756019029816,1.0742805981636927,,,,,,,,,,,,,,,,,,,,
6.0,-40.29108394169337,0.5237375459398222,0.6676005582315312,0.6059223604546264,0.5754739824473065,0.508459636960394,0.1996350766743825,3.0395945042541785,0.3829261574158176,0.7259408131377336,0.9141801845937065,1.0107419308293437,1.0105312120255086,5.220443196666652,,,,,,,,,,,,,,,,,,
7.0,-40.42494489793213,0.6037413484249073,0.6520577157511037,0.5986975842568405,0.588211731082332,0.543629370839528,0.1530473193881845,2.9128622912151005,3.056800092364308,0.37365630318410226,0.7095243838368415,0.9158882655780394,0.9395102645212106,0.9723718078801742,5.210901058289193,5.284500226383348,,,,,,,,,,,,,,,,
8.0,-40.48074820983879,0.6421693930504715,0.6426525810956493,0.6012070567441443,0.5912585034880065,0.562215434669175,0.1449555593229074,2.8802085680930105,3.0168373383155718,3.075338757217545,0.3685317000007684,0.7152716719319061,0.9008356987190007,0.9585548666229675,0.976264488906331,5.218647029068652,5.299576633859802,5.317917497314307,,,,,,,,,,,,,,
9.0,-40.5115706964003,0.6616248876692701,0.656950390020359,0.6075048674420639,0.6063134141698171,0.5870508356394731,0.1339198498274237,2.8429106642520448,2.991545883397715,3.05827434446071,3.116869657441113,0.3618378694124189,0.7119917333598407,0.9051702345449675,0.9405116881674669,0.9758509921145659,5.236071777374757,5.309737230382067,5.275711472453667,1.0668752998171938,,,,,,,,,,,,
10.0,-40.52198035664777,0.6666825792776692,0.6651684442733777,0.6163978240364483,0.6093826783225462,0.5895251493457426,0.1350090624573497,2.835042393883916,2.983405593848949,3.053129467783323,3.1257972626868678,0.0093101936146096,0.3717972030955412,0.7105800663150283,0.8992549155956553,0.9331322418814549,0.9802305266229938,5.236232675068013,5.315231099790892,5.276858942972379,1.2530134993871078,3.014126232365413,,,,,,,,,,
11.0,-40.52748990689273,0.669607032654174,0.6611123383561984,0.6104600142156655,0.6062533981871268,0.5839362524921612,0.1350505241279745,2.832757107553077,2.9790504188942903,3.048523941686685,3.1240600060013604,0.0104887341272505,3.133945633687369,0.37356256376490116,0.7129789644707047,0.9025880135536832,0.9346277816897377,0.9828157269036533,5.236949683591391,5.3104437771831625,5.245063457070841,1.2363574819303453,3.0136184569442213,1.2158881828761237,,,,,,,,
12.0,-40.53910598479075,0.6814062515187569,0.6632367836491152,0.6105524006691049,0.6072116759229075,0.5959800918010001,0.1447577688782063,2.832466057292809,2.974263758833992,3.0492568391814534,3.1206081406447788,3.135582106202866,3.1145618615368806,0.0016911824419912,0.3726904001531546,0.7112185047898665,0.9006215541047977,0.9333754511410168,0.982703644674972,5.241896858419134,5.295786292911896,5.260308744120518,1.2363012102798265,3.0289557471125788,1.215853765139327,4.188543593918469,,,,,,
13.0,-40.54449950852815,0.6846843496380789,0.6654070129052042,0.6106977196829987,0.6085610752483906,0.5915584458607966,0.1414821956118171,2.827810606171369,2.9649403244800325,3.0464465135910537,3.118280847246276,3.1353956966527314,3.1121265467964814,6.214444183807793e-05,3.1388568714862326,0.37231896538150355,0.7101274589811615,0.9006717557305715,0.9133786474050529,0.9627812878382773,5.243620693731395,5.297697729426006,5.261977721917641,1.2378462975945652,3.246740299600862,1.1183210728928223,4.107160633305499,5.24599658175525,,,,
14.0,-40.55273831327869,0.6854570308160447,0.6630954756594695,0.6113043143382125,0.6015558518176143,0.5834152210099326,0.1358185119076008,2.822337775890289,2.959543858574152,3.038407363584379,3.1084719699291905,3.125743688539332,3.103053759276992,3.1363729439387447,3.130689102116313,3.1323544976572637,0.37772491270644526,0.7394796272492448,0.9433179782003753,0.9136070432083017,0.9628510548342621,5.253985487620563,5.264818569089801,5.265093483584344,1.261118289294016,3.2347516206928444,1.1286283074661831,3.073689495262497,5.276625901128855,2.1428908996895935,,
15.0,-40.554350397113815,0.6827313368164534,0.656513688782786,0.6172437740964588,0.6003224857854864,0.5825175112647897,0.1334223889358972,2.8222740637287687,2.9593827871083818,3.037317040165395,3.108839852411081,3.1256551031967104,3.102802196625753,3.1368423088382205,3.129071423973292,3.131692409470719,3.141013931273424,0.37992624793233265,0.7410804827095134,0.9443534992738218,0.9148257339545491,0.948999529018713,5.283835998004938,5.268123119571653,5.206224521744785,1.2650749439428184,3.2388341619343612,1.1327105054896265,3.077918841346415,5.280875944696727,2.147309777494139,2.14628457150965
